"BroodID","year","weight","brood_size","TimeAfterSunrise","Doublebox","Species","TreatmentB","TreatmentG","Ha","Type","SPY","Subplot"
2253,2023,10.34,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
2253,2023,10.73,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
2261,2023,16.28,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,15.39,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,15.62,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,14.57,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,15.71,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,15.89,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2261,2023,16.25,7,4.45,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,15.94,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,14.48,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,16.53,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,16.6,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,15.89,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2263,2023,14.97,6,8.41666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,8.91,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,15.13,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,15.59,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,14.18,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,16.63,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2270,2023,14.82,6,8.1,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,17.26,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,15.06,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,16.43,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,15.57,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,16.37,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,16.5,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,14.89,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2272,2023,15.08,8,5.25,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,15.13,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,16.81,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,16.3,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,16.4,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,13.99,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,16.04,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2274,2023,17.06,7,5.96666666666667,1,"G",1,1,6.95,"chick2","F22023","F2"
2278,2023,8.88,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2278,2023,9.12,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2278,2023,10.6,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2278,2023,9.54,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2278,2023,9.64,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2278,2023,9.74,6,2.86666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2287,2023,17.9,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2287,2023,17.99,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2287,2023,17.7,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2287,2023,18.23,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2287,2023,18,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2287,2023,17.29,6,10.2333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2289,2023,10.05,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,11.09,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,11.35,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,11.38,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,11.61,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,10.46,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,11.84,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,10.99,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2289,2023,13.15,9,6.21666666666667,0,"B",1,1,6.95,"chick2","F22023","F2"
2292,2023,12.43,5,5.55,1,"G",1,1,6.95,"chick2","F22023","F2"
2292,2023,11.51,5,5.55,1,"G",1,1,6.95,"chick2","F22023","F2"
2292,2023,11.18,5,5.55,1,"G",1,1,6.95,"chick2","F22023","F2"
2292,2023,12.34,5,5.55,1,"G",1,1,6.95,"chick2","F22023","F2"
2292,2023,11.57,5,5.55,1,"G",1,1,6.95,"chick2","F22023","F2"
2295,2023,8.9,9,2.81666666666667,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,9.97,9,2.98333333333333,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,10.76,9,2.98333333333333,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,8.63,9,2.81666666666667,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,10.51,9,2.81666666666667,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,9.41,9,2.98333333333333,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,9.96,9,2.81666666666667,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,8.96,9,2.81666666666667,1,"B",1,1,6.95,"chick2","F22023","F2"
2295,2023,9.16,9,2.98333333333333,1,"B",1,1,6.95,"chick2","F22023","F2"
2302,2023,15.81,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,18,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,18.2,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,15.1,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,14.59,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,12.24,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2302,2023,16.1,7,3.48333333333333,0,"G",1,1,6.95,"chick2","F22023","F2"
2308,2023,13.55,5,3.71666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2308,2023,15.2,5,3.71666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2308,2023,14.41,5,3.71666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2308,2023,14.1,5,3.71666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2308,2023,14.43,5,3.71666666666667,0,"G",1,1,6.95,"chick2","F22023","F2"
2348,2024,11.7,2,7.71666666666667,0,"G",1,1,6.91,"chick2","A12024","A1"
2348,2024,11,2,7.71666666666667,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,16.44,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,15.1,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,15.83,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,15.67,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,15.82,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,15.33,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2364,2024,16.48,7,3.63333333333333,0,"G",1,1,6.91,"chick2","A12024","A1"
2393,2024,10.64,4,4.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2393,2024,11.72,4,4.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2393,2024,12.44,4,4.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2393,2024,12.12,4,4.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2403,2024,11.86,4,9.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2403,2024,11.51,4,9.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2403,2024,11.96,4,9.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2403,2024,11.31,4,9.3,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.6,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,9.2,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.4,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.1,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.1,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.4,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.9,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,10.9,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,8.8,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2417,2024,9.5,10,5.28333333333333,0,"B",0,1,6.38,"chick2","A22024","A2"
2421,2024,9,4,4.75,0,"B",1,0,5.08,"chick2","C12024","C1"
2421,2024,9.7,4,4.75,0,"B",1,0,5.08,"chick2","C12024","C1"
2421,2024,8.1,4,4.75,0,"B",1,0,5.08,"chick2","C12024","C1"
2421,2024,9.3,4,4.75,0,"B",1,0,5.08,"chick2","C12024","C1"
2425,2024,14.84,4,7.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2425,2024,14.78,4,7.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2425,2024,14.74,4,7.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2425,2024,15.02,4,7.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2428,2024,11.41,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,10.74,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,9.51,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,10.59,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,9.9,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,9.27,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,9.72,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2428,2024,10.01,8,4.18333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2429,2024,18.9,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2429,2024,18.6,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2429,2024,17.2,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2429,2024,17.2,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2429,2024,16.9,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2429,2024,17.5,6,7.63333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2430,2024,9.6,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2430,2024,7,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2430,2024,6.6,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2430,2024,8.2,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2430,2024,8.5,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2430,2024,8.5,6,7.38333333333333,0,"B",1,0,5.08,"chick2","C12024","C1"
2433,2024,16.25,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2433,2024,15.5,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2433,2024,16.72,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2433,2024,16.51,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2433,2024,16.32,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2433,2024,15.65,6,6.33333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2435,2024,11.18,4,7.46666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2435,2024,10.31,4,7.46666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2435,2024,9.43,4,7.46666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2435,2024,10.92,4,7.46666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2436,2024,9.4,3,9.28333333333333,0,"B",0,1,5.77,"chick2","C22024","C2"
2436,2024,10,3,9.28333333333333,0,"B",0,1,5.77,"chick2","C22024","C2"
2436,2024,9.17,3,9.28333333333333,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,8.8,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.4,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.5,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.5,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,10,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.6,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.6,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2438,2024,9.9,8,4.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2439,2024,8.1,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,9.6,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,9.8,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,9.7,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,9.1,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,6.9,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2439,2024,9.1,7,3.15,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,11.44,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,9.24,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,11.58,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,11.37,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,11.15,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,10.24,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2440,2024,10.04,7,3.41666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2442,2024,12.73,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,14.45,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,14.95,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,14.14,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,15.12,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,13.96,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,13.34,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,15.36,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2442,2024,15.53,9,8.26666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2445,2024,10.76,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.66,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,12.17,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,10.4,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.57,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.4,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.93,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.64,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2445,2024,11.43,9,3.7,0,"B",1,0,5.08,"chick2","C12024","C1"
2452,2024,9.11,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,10.9,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,9.37,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,8.2,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,9.99,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,7.1,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,9.28,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2452,2024,8.76,9,6.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,10.81,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,11.6,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,10.2,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,9.72,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,10.11,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,10.61,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,9.44,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2456,2024,10.85,8,4.51666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2457,2024,12.95,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2457,2024,13.55,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2457,2024,15.3,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2457,2024,15.49,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2457,2024,14.68,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2457,2024,14.43,6,4.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,17.4,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,16,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,15.5,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,14.9,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,16.3,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,15.2,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,16.6,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2458,2024,13.9,8,2.21666666666667,0,"G",1,0,5.08,"chick2","C12024","C1"
2460,2024,11.22,5,3.26666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2460,2024,11.11,5,3.26666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2460,2024,10.54,5,3.26666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2460,2024,10.72,5,3.26666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2460,2024,9.99,5,3.26666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.91,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,10.42,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.64,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.29,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.62,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.1,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.67,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.1,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2461,2024,11.2,9,6.16666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,10.34,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,10.6,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,9.55,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,10.39,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,9.86,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,11.15,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,9.99,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,10.26,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2463,2024,10.01,9,6.46666666666667,0,"B",1,0,5.08,"chick2","C12024","C1"
2466,2024,10.91,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,11.5,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,11.1,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,10.7,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,10.8,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,8.83,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,12.4,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2466,2024,11.7,8,5.55,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,9.3,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,9.4,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,10.02,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,10.35,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,9.65,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,10.03,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,10.25,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,9.91,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2468,2024,10.07,9,7.3,0,"B",0,1,5.77,"chick2","C22024","C2"
2474,2024,13.6,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,16.7,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,17.3,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,17.5,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,17.6,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,12.9,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2474,2024,17.5,7,2.88333333333333,0,"G",1,0,5.08,"chick2","C12024","C1"
2479,2024,15.82,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,17.75,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,17.41,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,16.57,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,16,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,17.27,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2479,2024,16.26,7,7.06666666666667,0,"G",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.17,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,9.76,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,9.93,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.33,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.3,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.67,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,11.43,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.29,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2483,2024,10.5,9,6.8,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,10.91,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,11.57,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,11.22,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,11.61,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,11.68,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,10.51,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,11.26,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2488,2024,10.28,8,8.21666666666667,0,"B",0,1,5.77,"chick2","C22024","C2"
2492,2024,6.87,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,9.55,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,11.5,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,9.85,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,9.77,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,10.5,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,6.25,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,11.09,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2492,2024,9.84,10,7.71666666666667,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,10.7,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,11.3,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,11.5,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,11.7,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,11.7,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,12,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2494,2024,10,7,9.18333333333333,0,"B",1,1,5.98,"chick2","B12024","B1"
2498,2024,11.1,8,5.61666666666667,0,"B",0,0,6.13,"chick2","B22024","B2"
2498,2024,11.19,8,5.61666666666667,0,"B",0,0,6.13,"chick2","B22024","B2"
2498,2024,6.69,8,5.61666666666667,0,"B",0,0,6.13,"chick2","B22024","B2"
