"","BroodID","RingNumber","year","Species","Type","Sex","nSamples","AdateSample","timeSample","tube_ID","lab_ID","ClutchNumber","SubplotYear","TreatmentB","TreatmentG","Doublebox","ExpScore","TimeAfterSunrise","Sequence","WithinNestRep"
"186",1944,NA,2023,1,"chick2",2,1,51,"13:08","B_41_4A","ND_0151",1,"B12023",0,0,0,NA,NA,NA,"1944_chick2"
"187",1944,"C5A0372",2023,1,"AF",0,1,51,"08:11","B_41_2","ND_0160",1,"B12023",0,0,0,71,2.71666666666667,2,"1944_AF"
"188",1944,NA,2023,1,"chick2",2,1,51,"13:08","B_41_4B","ND_0148",1,"B12023",0,0,0,NA,NA,NA,"1944_chick2"
"189",1944,"C3F7517",2023,1,"AM",1,1,51,"07:51","B_41_1","ND_0157",1,"B12023",0,0,0,57,2.38333333333333,1,"1944_AM"
"190",1946,NA,2023,2,"chick2",2,1,56,"15:20","B_42_4A","ND_0378",1,"B12023",0,0,0,NA,NA,NA,"1946_chick2"
"191",1946,"B5K0202",2023,2,"AM",1,1,51,"08:15","B_42_1","ND_0161",1,"B12023",0,0,0,37,2.78333333333333,1,"1946_AM"
"192",1946,"B4P1981",2023,2,"AF",0,1,51,"07:46","B_42_2","ND_0158",1,"B12023",0,0,0,53,2.3,1,"1946_AF"
"193",1946,NA,2023,2,"chick1",2,3,51,"12:57","B_42_3","ND_0147",1,"B12023",0,0,0,NA,NA,NA,"1946_chick1"
"194",1946,NA,2023,2,"chick2",2,1,56,"15:20","B_42_4B","ND_0386",1,"B12023",0,0,0,NA,NA,NA,"1946_chick2"
"195",2533,"B5K0935",2024,2,"AM",1,1,41,"08:37","B_42_1","ND_1050",1,"B12024",1,1,0,24,2.96666666666667,1,"2533_AM"
"196",1948,NA,2023,1,"chick2",2,1,54,"11:08","B_43_4","ND_0211",1,"B12023",0,0,0,NA,NA,NA,"1948_chick2"
"197",1948,"C5A0443",2023,1,"AM",1,1,50,"08:43","B_43_1","ND_0071",1,"B12023",0,0,0,51,3.23333333333333,3,"1948_AM"
"198",1948,NA,2023,1,"chick1",2,1,50,"10:48","B_43_3","ND_0070",1,"B12023",0,0,0,NA,NA,NA,"1948_chick1"
"199",2537,"C5H7521",2024,1,"AF",0,1,45,"09:44","B_45_2","ND_1184",1,"B12024",1,1,1,91,4.16666666666667,1,"2537_AF"
"200",2537,"C5H7522",2024,1,"AM",1,1,45,"10:34","B_45_1","ND_1250",1,"B12024",1,1,1,57,5,1,"2537_AM"
"201",2538,NA,2024,2,"chick2",2,2,44,"11:50","B_45a_4","ND_1193",1,"B12024",1,1,1,NA,NA,NA,"2538_chick2"
"202",2538,"B5G6062",2024,2,"AM",1,1,39,"08:07","B_45a_1","ND_1138",1,"B12024",1,1,1,35,2.41666666666667,1,"2538_AM"
"203",2540,"C3F7703",2024,1,"AM",1,1,35,"08:52","B_46a_1","ND_0855",1,"B12024",1,1,1,70,3.06666666666667,5,"2540_AM"
"204",2540,NA,2024,1,"chick2",2,3,35,"09:34","B_46a_4","ND_0856",1,"B12024",1,1,1,NA,NA,NA,"2540_chick2"
"205",1955,"C5H7116",2023,1,"AM",1,1,51,"08:23","B_47_1","ND_0155",1,"B12023",0,0,0,NA,NA,NA,"1955_AM"
"206",1955,NA,2023,1,"chick2",2,3,55,"12:54","B_47_4A","ND_0300",1,"B12023",0,0,0,NA,NA,NA,"1955_chick2"
"207",1955,NA,2023,1,"chick2",2,1,55,"12:54","B_47_4C","ND_0220",1,"B12023",0,0,0,NA,NA,NA,"1955_chick2"
"208",1955,"C5H7118",2023,1,"AF",0,1,51,"09:57","B_47_2","ND_0154",1,"B12023",0,0,0,NA,NA,NA,"1955_AF"
"209",1955,NA,2023,1,"chick1",2,2,51,"13:22","B_47_3","ND_0150",1,"B12023",0,0,0,NA,NA,NA,"1955_chick1"
"210",2542,NA,2024,2,"chick2",2,3,46,"11:15","B_48_4","ND_1187",1,"B22024",0,0,0,NA,NA,NA,"2542_chick2"
"211",1956,"B5K0601",2023,2,"AF",0,1,47,"12:04","B_48_2","ND_0042",1,"B22023",1,0,0,26,6.51666666666667,1,"1956_AF"
"212",2542,"B5K0945",2024,2,"AM",1,1,41,"10:13","B_48_1","ND_1079",1,"B22024",0,0,0,47,4.56666666666667,1,"2542_AM"
"213",2542,"B5K1436",2024,2,"AF",0,1,41,"09:55","B_48_2","ND_1070",1,"B22024",0,0,0,74,4.26666666666667,1,"2542_AF"
"214",1956,NA,2023,2,"chick2",2,5,52,"12:03","B_48_4","ND_0117",1,"B22023",1,0,0,NA,NA,NA,"1956_chick2"
"215",2542,NA,2024,2,"chick1",2,3,41,"11:16","B_48_3","ND_1088",1,"B22024",0,0,0,NA,NA,NA,"2542_chick1"
"216",1956,NA,2023,2,"chick1",2,1,47,"12:50","B_48_3","ND_0041",1,"B22023",1,0,0,NA,NA,NA,"1956_chick1"
"217",2543,"C5H7912",2024,1,"AF",0,1,41,"10:46","B_49_2","ND_1061",1,"B22024",0,0,0,66,5.11666666666667,1,"2543_AF"
"218",2543,NA,2024,1,"chick1",2,1,39,"13:16","B_49_3","ND_1139",1,"B22024",0,0,0,NA,NA,NA,"2543_chick1"
"219",1958,NA,2023,2,"chick2",2,3,62,"14:05","B_50_4A","ND_0679",1,"B22023",1,0,0,NA,NA,NA,"1958_chick2"
"220",1958,NA,2023,2,"chick1",2,NA,57,"18:00","B_50_3","ND_0475",1,"B22023",1,0,0,NA,NA,NA,"1958_chick1"
"221",1958,NA,2023,2,"chick2",2,1,62,"14:05","B_50_4B","ND_0650",1,"B22023",1,0,0,NA,NA,NA,"1958_chick2"
"222",1959,NA,2023,1,"chick2",2,3,58,"16:45","B_51_4","ND_0761",1,"B22023",1,0,0,NA,NA,NA,"1959_chick2"
"223",1959,"C5A0540",2023,1,"AM",1,1,55,"08:15","B_51_1","ND_0236",1,"B22023",1,0,0,NA,NA,NA,"1959_AM"
"224",1959,NA,2023,1,"chick1",2,4,54,"11:19","B_51_3B","ND_0190",1,"B22023",1,0,0,NA,NA,NA,"1959_chick1"
"225",2545,"C5H7002",2024,1,"AM",1,1,35,"10:27","B_51_1","ND_0858",1,"B22024",0,0,0,51,4.65,2,"2545_AM"
"226",1959,"C3M0342",2023,1,"AF",0,1,54,"10:20","B_51_2","ND_0273",1,"B22023",1,0,0,NA,NA,NA,"1959_AF"
"227",2545,NA,2024,1,"chick1",2,2,35,"11:29","B_51_3","ND_0912",1,"B22024",0,0,0,NA,NA,NA,"2545_chick1"
"228",2545,"CS87061",2024,1,"AF",0,1,36,"10:00","B_51_2","ND_0897",1,"B22024",0,0,0,108,4.21666666666667,2,"2545_AF"
"229",1962,"B4P0211",2023,2,"AM",1,1,77,"10:00","B_54_1","ND_0746",5,"B22023",1,0,0,NA,NA,NA,"1962_AM"
"230",1962,"B5G6493",2023,2,"AF",0,1,77,"09:17","B_54_2","ND_0830",5,"B22023",1,0,0,NA,NA,NA,"1962_AF"
"231",2806,"B5K0540",2024,2,"AM",1,1,41,"10:10","B_55a_1","ND_1032",1,"B22024",1,1,1,50,4.51666666666667,1,"2806_AM"
"232",2806,"B5K0946",2024,2,"AF",0,1,41,"10:46","B_55a_2","ND_1098",1,"B22024",1,1,1,94,5.11666666666667,2,"2806_AF"
"233",1964,"B5G6539",2023,2,"AF",0,1,55,"10:50","B_56_2","ND_0222",1,"B12023",0,0,0,NA,NA,NA,"1964_AF"
"234",1964,"B5G7403",2023,2,"AM",1,1,55,"11:00","B_56_1","ND_0244",1,"B12023",0,0,0,NA,NA,NA,"1964_AM"
"235",1964,NA,2023,2,"chick2",2,4,60,"15:59","B_56_4A","ND_0508",1,"B12023",0,0,0,NA,NA,NA,"1964_chick2"
"236",1966,NA,2023,1,"chick1",2,1,55,"12:18","B_57_3","ND_0296",1,"B12023",0,0,0,NA,NA,NA,"1966_chick1"
"237",1966,"C3F6157",2023,1,"AM",1,1,55,"11:20","B_57_1","ND_0302",1,"B12023",0,0,0,NA,NA,NA,"1966_AM"
"238",1966,"C5A0397",2023,1,"AF",0,1,55,"11:12","B_57_2","ND_0219",1,"B12023",0,0,0,NA,NA,NA,"1966_AF"
"239",1966,NA,2023,1,"chick2",2,NA,59,"17:56","B_57_4","ND_0617",1,"B12023",0,0,0,NA,NA,NA,"1966_chick2"
"240",2552,"B5K0936",2024,2,"AF",0,1,41,"08:43","B_58_2","ND_1042",1,"B12024",1,1,0,37,3.06666666666667,1,"2552_AF"
"241",1968,NA,2023,2,"chick1",2,1,51,"12:43","B_58_3C","ND_0156",1,"B12023",0,0,0,NA,NA,NA,"1968_chick1"
"242",1968,NA,2023,2,"chick1",2,3,51,"12:43","B_58_3A","ND_0374",1,"B12023",0,0,0,NA,NA,NA,"1968_chick1"
"243",2552,"B5G6388",2024,2,"AM",1,1,41,"08:06","B_58_1","ND_1089",1,"B12024",1,1,0,38,2.45,1,"2552_AM"
"244",1968,NA,2023,2,"chick1",2,2,51,"12:43","B_58_3B","ND_0375",1,"B12023",0,0,0,NA,NA,NA,"1968_chick1"
"245",1968,"B4P0737",2023,2,"AM",1,1,51,"08:20","B_58_1","ND_0159",1,"B12023",0,0,0,NA,NA,NA,"1968_AM"
"246",2552,NA,2024,2,"chick1",2,3,40,"14:28","B_58_3","ND_1056",1,"B12024",1,1,0,NA,NA,NA,"2552_chick1"
"247",2553,NA,2024,1,"chick2",2,0,0,NA,"B_59_4","ND_1060",1,"B12024",1,1,0,NA,NA,NA,"2553_chick2"
"248",2807,"B4P1531",2024,2,"AM",1,1,39,"07:51","B_59a_1","ND_1136",1,"B12024",1,1,1,48,2.15,1,"2807_AM"
"249",2555,NA,2024,2,"chick2",2,4,41,"11:28","B_60a_4","ND_1097",1,"B12024",1,1,1,NA,NA,NA,"2555_chick2"
"250",2555,"B5K0101",2024,2,"AF",0,1,36,"08:52","B_60a_2","ND_0895",1,"B12024",1,1,1,23,3.08333333333333,1,"2555_AF"
"251",2555,NA,2024,2,"chick1",2,2,42,"09:27","B_60a_3","ND_0896",1,"B12024",1,1,1,NA,NA,NA,"2555_chick1"
"252",2558,NA,2024,2,"chick1",2,2,37,"11:41","B_62_3","ND_0898",1,"B22024",0,0,0,NA,NA,NA,"2558_chick1"
"253",2558,NA,2024,2,"chick2",2,3,62,"14:14","B_62_4","ND_1024",1,"B22024",0,0,0,NA,NA,NA,"2558_chick2"
"254",1975,"C3F7644",2023,1,"AF",0,1,79,"09:24","B_63_2","ND_0836",5,"B22023",1,0,0,NA,NA,NA,"1975_AF"
"255",1975,NA,2023,1,"chick1",2,1,79,"09:45","B_63_3","ND_0747",5,"B22023",1,0,0,NA,NA,NA,"1975_chick1"
"256",2562,"B4P0239",2024,2,"AM",1,1,35,"10:33","B_64_1","ND_0849",1,"B22023",1,0,0,77,4.75,3,"2562_AM"
"257",1976,"B4P0239",2023,2,"AM",1,1,50,"14:43","B_64_1","ND_0073",1,"B22023",1,0,0,NA,NA,NA,"1976_AM"
"258",1976,"B5K0501",2023,2,"AF",0,1,50,"14:14","B_64_2","ND_0072",1,"B22023",1,0,0,53,8.75,1,"1976_AF"
"259",1977,"B4P0573",2023,2,"AF",0,1,43,"08:00","B_65_2","ND_0013",1,"B22023",1,0,0,62,2.36666666666667,3,"1977_AF"
"260",1977,"B4P0239",2023,2,"AM",1,1,43,"07:38","B_65_1","ND_0006",1,"B22023",1,0,0,81,2,2,"1977_AM"
"261",1977,NA,2023,2,"chick1",2,2,43,"08:28","B_65_3","ND_0012",1,"B22023",1,0,0,NA,NA,NA,"1977_chick1"
"262",2564,"B5K0002",2024,2,"AM",1,1,39,"12:22","B_66_1","ND_1151",1,"B22024",0,0,0,54,6.66666666666667,1,"2564_AM"
"263",2564,NA,2024,2,"chick1",2,2,35,"11:33","B_66_3","ND_0859",1,"B22024",0,0,0,NA,NA,NA,"2564_chick1"
"264",1978,"B5G6365",2023,2,"AF",0,1,52,"10:01","B_66_2","ND_0108",1,"B22023",1,0,0,NA,NA,NA,"1978_AF"
"265",2564,NA,2024,2,"chick2",2,4,39,"13:32","B_66_4","ND_1135",1,"B22024",0,0,0,NA,NA,NA,"2564_chick2"
"266",2565,NA,2024,1,"chick1",2,2,56,"09:45","B_67_3","ND_1285",1,"B12024",1,1,0,NA,NA,NA,"2565_chick1"
"267",2565,"C3F7402",2024,1,"AF",0,1,56,"08:45","B_67_2","ND_1281",1,"B12024",1,1,1,92,3.38333333333333,3,"2565_AF"
"268",2567,"C5H7925",2024,1,"AF",0,1,52,"09:05","B_69_2","ND_1156",1,"B12024",1,1,0,86,3.65,1,"2567_AF"
"269",1981,"C3F7441",2023,1,"AM",1,1,68,"08:27","B_69_1","ND_0841",1,"B12023",0,0,0,83,3.2,2,"1981_AM"
"270",2567,"C5H7924",2024,1,"AM",1,1,52,"08:47","B_69_1","ND_1154",1,"B12024",1,1,0,40,3.35,1,"2567_AM"
"271",1981,"C5H8009",2023,1,"AF",0,1,68,"08:13","B_69_2","ND_0758",1,"B12023",0,0,0,98,2.96666666666667,1,"1981_AF"
"272",1982,NA,2023,1,"chick1",2,2,43,"08:39","B_70_3","ND_0019",1,"B22023",1,0,0,NA,NA,NA,"1982_chick1"
"273",1982,"C3F7402",2023,1,"AF",0,1,43,"08:12","B_70_2","ND_0018",1,"B22023",1,0,0,78,2.56666666666667,2,"1982_AF"
"274",1982,"C3F7649",2023,1,"AM",1,1,43,"07:42","B_70_1","ND_0020",1,"B22023",1,0,0,71,2.06666666666667,3,"1982_AM"
"275",1983,NA,2023,1,"chick1",2,2,41,"08:36","C_01_3","ND_0009",1,"C12023",1,1,0,NA,NA,NA,"1983_chick1"
"276",1983,"C3F7529",2023,1,"AF",0,1,41,"08:02","C_01_2","ND_0010",1,"C12023",1,1,0,15,2.36666666666667,1,"1983_AF"
"277",1983,NA,2023,1,"chick2",2,2,45,"08:40","C_01_4","ND_0026",1,"C12023",1,1,0,NA,NA,NA,"1983_chick2"
"278",1983,"C3M0348",2023,1,"AM",1,1,41,"07:43","C_01_1","ND_0011",1,"C12023",1,1,0,57,2.05,1,"1983_AM"
"279",1984,NA,2023,1,"chick2",2,1,59,"11:52","C_02_4C","ND_0780",1,"C12023",1,1,0,NA,NA,NA,"1984_chick2"
"280",1984,NA,2023,1,"chick2",2,1,59,"11:52","C_02_4B","ND_0778",1,"C12023",1,1,0,NA,NA,NA,"1984_chick2"
"281",2421,NA,2024,2,"chick2",2,2,48,"10:15","C_02_4","ND_1130",1,"C12024",1,0,0,NA,NA,NA,"2421_chick2"
"282",1984,"C5H7260",2023,1,"AM",1,1,57,"08:38","C_02_1","ND_0369",1,"C12023",1,1,1,39,3.26666666666667,1,"1984_AM"
"283",1985,NA,2023,2,"chick1",2,1,53,"10:35","C_02a_3B","ND_0214",1,"C12023",1,1,1,NA,NA,NA,"1985_chick1"
"284",1985,"B5K0606",2023,2,"AM",1,1,53,"09:25","C_02a_1","ND_0177",1,"C12023",1,1,1,48,3.98333333333333,1,"1985_AM"
"285",1985,NA,2023,2,"chick1",2,1,53,"10:35","C_02a_3A","ND_0174",1,"C12023",1,1,1,NA,NA,NA,"1985_chick1"
"286",1986,NA,2023,2,"chick2",2,4,61,"11:00","C_03_4","ND_0537",1,"C12023",1,1,0,NA,NA,NA,"1986_chick2"
"287",1986,NA,2023,2,"chick1",2,2,56,"16:44","C_03_3","ND_0380",1,"C12023",1,1,0,NA,NA,NA,"1986_chick1"
"288",1987,NA,2023,1,"chick1",2,2,52,"15:00","C_04_3A","ND_0114",1,"C12023",1,1,0,NA,NA,NA,"1987_chick1"
"289",1987,NA,2023,1,"chick1",2,1,52,"15:00","C_04_3B","ND_0115",1,"C12023",1,1,0,NA,NA,NA,"1987_chick1"
"290",1987,"C5H7124",2023,1,"AF",0,1,52,"14:34","C_04_2","ND_0109",1,"C12023",1,1,1,NA,NA,NA,"1987_AF"
"291",1987,NA,2023,1,"chick2",2,2,56,"16:56","C_04_4C","ND_0377",1,"C12023",1,1,0,NA,NA,NA,"1987_chick2"
"292",2425,"C5H7502",2024,1,"AF",0,1,35,"13:58","C_06_2","ND_0851",1,"C12024",1,0,0,77,8.16666666666667,1,"2425_AF"
"293",2425,NA,2024,1,"chick2",2,2,38,"13:00","C_06_4","ND_0920",1,"C12024",1,0,0,NA,NA,NA,"2425_chick2"
"294",2425,NA,2024,1,"chick1",2,2,35,"14:00","C_06_3","ND_0850",1,"C12024",1,0,0,NA,NA,NA,"2425_chick1"
"295",2426,"B5G6586",2024,2,"AM",1,1,45,"12:13","C_07_1","ND_1202",1,"C12024",1,0,0,32,6.65,1,"2426_AM"
"296",2426,"B5K0991",2024,2,"AF",0,1,45,"11:38","C_07_2","ND_1230",1,"C12024",1,0,0,42,6.06666666666667,1,"2426_AF"
"297",1994,NA,2023,1,"chick1",2,4,52,NA,"C_09_3B","ND_0459",1,"C12023",1,1,0,NA,NA,NA,"1994_chick1"
"298",1994,"C5H7363",2023,1,"AM",1,1,59,"12:32","C_09_1","ND_0496",1,"C12023",1,1,1,71,7.2,1,"1994_AM"
"299",2428,NA,2024,2,"chick2",2,4,41,"09:50","C_09_4","ND_1030",1,"C12024",1,0,0,NA,NA,NA,"2428_chick2"
"300",2428,"B5K0909",2024,2,"AM",1,1,37,"10:47","C_09_1","ND_0970",1,"C12024",1,0,0,NA,NA,NA,"2428_AM"
"301",1995,"B5K0521",2023,2,"AF",0,1,55,"13:10","C_09a_2","ND_0312",1,"C12023",1,1,1,38,7.76666666666667,1,"1995_AF"
"302",1996,NA,2023,1,"chick1",2,NA,55,"13:04","C_10_3","ND_0766",1,"C12023",1,1,1,NA,NA,NA,"1996_chick1"
"303",1996,NA,2023,1,"chick2",2,2,58,"12:15","C_10_4B","ND_0782",1,"C12023",1,1,0,NA,NA,NA,"1996_chick2"
"304",2429,NA,2024,1,"chick1",2,2,39,"14:15","C_10_3B","ND_1036",1,"C12024",1,0,0,NA,NA,NA,"2429_chick1"
"305",2429,NA,2024,1,"chick2",2,1,43,"13:15","C_10_4B","ND_0962",1,"C12024",1,0,0,NA,NA,NA,"2429_chick2"
"306",1996,"C3F6158",2023,1,"AM",1,1,57,"08:09","C_10_1","ND_0354",1,"C12023",1,1,1,13,2.78333333333333,2,"1996_AM"
"307",1997,NA,2023,2,"chick1",2,2,53,"11:22","C_10a_3B","ND_0165",1,"C12023",1,1,1,NA,NA,NA,"1997_chick1"
"308",1997,"B4P0517",2023,2,"AM",1,1,53,"10:12","C_10a_1","ND_0218",1,"C12023",1,1,1,51,4.76666666666667,2,"1997_AM"
"309",1997,NA,2023,2,"chick1",2,1,53,"11:22","C_10a_3D","ND_0188",1,"C12023",1,1,1,NA,NA,NA,"1997_chick1"
"310",1998,NA,2023,2,"chick1",2,1,53,"11:13","C_11_3B","ND_0195",1,"C12023",1,1,0,NA,NA,NA,"1998_chick1"
"311",1998,NA,2023,2,"chick1",2,1,53,"11:13","C_11_3A","ND_0172",1,"C12023",1,1,0,NA,NA,NA,"1998_chick1"
"312",2430,"B5K1091",2024,2,"AM",1,1,41,"07:52","C_11_1","ND_1059",1,"C12024",1,0,0,2,2.21666666666667,1,"2430_AM"
"313",2430,NA,2024,2,"chick2",2,1,45,"12:57","C_11_4","ND_1201",1,"C12024",1,0,0,NA,NA,NA,"2430_chick2"
"314",2430,NA,2024,2,"chick1",2,3,40,"15:33","C_11_3","ND_1039",1,"C12024",1,0,0,NA,NA,NA,"2430_chick1"
"315",1998,NA,2023,2,"chick2",2,1,58,"12:40","C_11_4B","ND_0759",1,"C12023",1,1,0,NA,NA,NA,"1998_chick2"
"316",1998,NA,2023,2,"chick2",2,1,58,"12:40","C_11_4A","ND_0767",1,"C12023",1,1,0,NA,NA,NA,"1998_chick2"
"317",2000,NA,2023,1,"chick2",2,5,48,"09:46","C_13_4","ND_0050",1,"C12023",1,1,1,NA,NA,NA,"2000_chick2"
"318",2000,"CS87902",2023,1,"AF",0,1,44,"09:41","C_13_2","ND_0024",1,"C12023",1,1,1,106,4.08333333333333,2,"2000_AF"
"319",2001,NA,2023,2,"chick2",2,4,61,"10:12","C_13a_4","ND_0554",1,"C12023",1,1,1,NA,NA,NA,"2001_chick2"
"320",2001,"B5G6917",2023,2,"AF",0,1,57,"13:00","C_13a_2","ND_0349",1,"C12023",1,1,1,56,7.63333333333333,1,"2001_AF"
"321",2001,NA,2023,2,"chick1",2,5,56,"17:20","C_13a_3","ND_0388",1,"C12023",1,1,1,NA,NA,NA,"2001_chick1"
"322",2433,NA,2024,1,"chick1",2,1,38,"12:09","C_14_3","ND_0923",1,"C12024",1,0,0,NA,NA,NA,"2433_chick1"
"323",2433,"CS87902",2024,1,"AF",0,1,38,"10:53","C_14_2","ND_0910",1,"C12024",1,0,0,3,5.15,3,"2433_AF"
"324",2433,NA,2024,1,"chick2",2,1,42,"11:58","C_14_4","ND_0956",1,"C12024",1,0,0,NA,NA,NA,"2433_chick2"
"325",2434,"C5A0962",2024,1,"AF",0,1,50,"09:49","C_15_2","ND_1271",1,"C22024",0,1,0,45,4.35,1,"2434_AF"
"326",2435,NA,2024,2,"chick2",2,3,52,"13:02","C_16_4","ND_1161",1,"C22024",0,1,0,NA,NA,NA,"2435_chick2"
"327",2435,"B5K0015",2024,2,"AM",1,1,10,"13:41","C_16_1","ND_1067",1,"C22024",0,1,0,60,8,1,"2435_AM"
"328",2004,NA,2023,1,"chick1",2,2,67,"08:30","C_16_3","ND_0804",5,"C22023",0,1,0,NA,NA,NA,"2004_chick1"
"329",2004,"C5H7719",2023,1,"AF",0,1,67,"07:56","C_16_2","ND_0801",5,"C22023",0,1,0,60,2.68333333333333,1,"2004_AF"
"330",2436,NA,2024,2,"chick2",2,2,40,"14:58","C_17_4","ND_1047",1,"C22024",0,1,0,NA,NA,NA,"2436_chick2"
"331",2436,NA,2024,2,"chick1",2,2,35,"13:38","C_17_3","ND_0862",1,"C22024",0,1,0,NA,NA,NA,"2436_chick1"
"332",2006,"C5A0963",2023,1,"AF",0,1,59,"14:32","C_18_2","ND_0494",1,"C22023",0,1,0,69,9.2,3,"2006_AF"
"333",2438,NA,2024,2,"chick2",2,2,44,"10:23","C_19_4","ND_1255",1,"C22024",0,1,0,NA,NA,NA,"2438_chick2"
"334",2438,NA,2024,2,"chick1",2,1,41,"11:34","C_19_3B","ND_1026",1,"C22024",0,1,0,NA,NA,NA,"2438_chick1"
"335",2007,NA,2023,2,"chick1",2,1,57,"13:42","C_19_3","ND_0363",1,"C22023",0,1,0,NA,NA,NA,"2007_chick1"
"336",2438,NA,2024,2,"chick1",2,1,41,"11:34","C_19_3A","ND_1092",1,"C22024",0,1,0,NA,NA,NA,"2438_chick1"
"337",2007,"B5K0549",2023,2,"AF",0,1,57,"12:23","C_19_2","ND_0337",1,"C22023",0,1,0,60,7.01666666666667,1,"2007_AF"
"338",2439,NA,2024,2,"chick2",2,3,52,"08:35","C_20_4","ND_1264",1,"C12024",1,0,0,NA,NA,NA,"2439_chick2"
"339",2008,"B5G6694",2023,2,"AM",1,1,50,"09:52","C_20_1","ND_0092",1,"C12023",1,1,0,63,4.38333333333333,1,"2008_AM"
"340",2008,NA,2023,2,"chick2",2,2,55,"12:43","C_20_4B","ND_0274",1,"C12023",1,1,0,NA,NA,NA,"2008_chick2"
"341",2439,"B5K1403",2024,2,"AF",0,1,47,"08:50","C_20_2","ND_1186",1,"C12024",1,0,0,80,3.3,1,"2439_AF"
"342",2008,NA,2023,2,"chick1",2,1,50,"10:22","C_20_3","ND_0094",1,"C12023",1,1,0,NA,NA,NA,"2008_chick1"
"343",2008,"B5G6362",2023,2,"AF",0,1,50,"09:20","C_20_2","ND_0091",1,"C12023",1,1,0,74,3.85,1,"2008_AF"
"344",2008,NA,2023,2,"chick2",2,1,55,"12:43","C_20_4C","ND_0289",1,"C12023",1,1,0,NA,NA,NA,"2008_chick2"
"345",2439,"B5K0259",2024,2,"AM",1,1,47,"09:03","C_20_1","ND_1263",1,"C12024",1,0,0,66,3.51666666666667,1,"2439_AM"
"346",2009,NA,2023,1,"chick2",2,2,55,"12:16","C_21_4B","ND_0285",1,"C12023",1,1,0,NA,NA,NA,"2009_chick2"
"347",2009,NA,2023,1,"chick2",2,1,55,"12:16","C_21_4A","ND_0315",1,"C12023",1,1,0,NA,NA,NA,"2009_chick2"
"348",2009,"C5H7090",2023,1,"AF",0,1,53,"13:22","C_21_2","ND_0192",1,"C12023",1,1,1,NA,NA,NA,"2009_AF"
"349",2440,NA,2024,2,"chick1",2,1,36,"14:19","C_21_3","ND_0879",1,"C12024",1,0,0,NA,NA,NA,"2440_chick1"
"350",2440,"B5K0907",2024,2,"AM",1,1,37,"08:28","C_21_1","ND_0988",1,"C12024",1,0,0,50,2.71666666666667,1,"2440_AM"
"351",2440,NA,2024,2,"chick2",2,3,41,"09:04","C_21_4","ND_1048",1,"C12024",1,0,0,NA,NA,NA,"2440_chick2"
"352",2009,"C5H7064",2023,1,"AM",1,1,51,"11:47","C_21_1","ND_0146",1,"C12023",1,1,1,85,6.31666666666667,1,"2009_AM"
"353",2011,NA,2023,1,"chick1",2,2,46,"08:45","C_22_3","ND_0034",1,"C12023",1,1,0,NA,NA,NA,"2011_chick1"
"354",2011,NA,2023,1,"chick2",2,1,50,"12:09","C_22_4","ND_0093",1,"C12023",1,1,0,NA,NA,NA,"2011_chick2"
"355",2011,"C3F7534",2023,1,"AM",1,1,46,"07:44","C_22_1","ND_0031",1,"C12023",1,1,1,20,2.16666666666667,1,"2011_AM"
"356",2013,NA,2023,1,"chick1",2,1,65,"08:52","C_23_3","ND_0570",5,"C12023",1,1,0,NA,NA,NA,"2013_chick1"
"357",2442,NA,2024,1,"chick1",2,3,35,"14:10","C_23_3A","ND_0878",1,"C12024",1,0,0,NA,NA,NA,"2442_chick1"
"358",2442,"CS87582",2024,1,"AF",0,1,37,"11:00","C_23_2","ND_0960",1,"C12024",1,0,0,34,5.25,1,"2442_AF"
"359",2013,NA,2023,1,"chick2",2,5,69,"12:10","C_23_4A","ND_0719",5,"C12023",1,1,0,NA,NA,NA,"2013_chick2"
"360",2013,"C5H7605",2023,1,"AM",1,1,65,"08:10","C_23_1","ND_0581",5,"C12023",1,1,1,37,2.9,1,"2013_AM"
"361",2442,"C3F7534",2024,1,"AM",1,1,37,"08:40","C_23_1","ND_0969",1,"C12024",1,0,0,6,2.91666666666667,2,"2442_AM"
"362",2442,NA,2024,1,"chick2",2,2,38,"14:00","C_23_4","ND_0921",1,"C12024",1,0,0,NA,NA,NA,"2442_chick2"
"363",2015,NA,2023,2,"chick1",2,3,57,"11:36","C_24_3C","ND_0339",1,"C12023",1,1,0,NA,NA,NA,"2015_chick1"
"364",2015,NA,2023,2,"chick2",2,3,62,"10:44","C_24_4","ND_0651",1,"C12023",1,1,0,NA,NA,NA,"2015_chick2"
"365",2016,NA,2023,1,"chick1",2,2,49,"09:30","C_25_3","ND_0056",1,"C12023",1,1,0,NA,NA,NA,"2016_chick1"
"366",2016,"CS87512",2023,1,"AF",0,1,49,"09:12","C_25_2","ND_0055",1,"C12023",1,1,0,24,3.7,1,"2016_AF"
"367",2016,NA,2023,1,"chick2",2,1,53,"12:43","C_25_4A","ND_0212",1,"C12023",1,1,0,NA,NA,NA,"2016_chick2"
"368",2016,NA,2023,1,"chick2",2,1,53,"12:43","C_25_4C","ND_0205",1,"C12023",1,1,0,NA,NA,NA,"2016_chick2"
"369",2444,"C5H7087",2024,1,"AM",1,1,37,"09:32","C_25_1","ND_1007",1,"C12024",1,0,0,75,3.78333333333333,1,"2444_AM"
"370",2016,"C5H7101",2023,1,"AM",1,1,49,"08:31","C_25_1","ND_0047",1,"C12023",1,1,0,72,3.01666666666667,1,"2016_AM"
